,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
2018,U001,0200769623,WAL-MAR ,2020-05-19 23:58:10.125000,2020.0,1930819885.0,2020-04-25 00:00:00,2020-05-10 00:00:00,2020-04-25 00:00:00,NAH4,23550.88,0-15
2019,U001,200769623,WAL-MAR corp,2020-04-26 18:13:05.125000,2020.0,1930717751.0,2020-03-29 00:00:00,2020-04-13 00:00:00,2020-03-29 00:00:00,NAH4,42232.84,0-15
2020,U001,0200555117,BURR co,2020-04-07 05:04:35.367187500,2020.0,1930682640.0,2020-03-22 00:00:00,2020-04-06 00:00:00,2020-03-22 00:00:00,NAA8,69812.95,0-15
2021,U013,100055606,ALVARE co,2020-06-04 20:07:12.875000,2020.0,1991842067.0,2020-04-20 00:00:00,2020-05-20 00:00:00,2020-04-20 00:00:00,NAVE,21963.6,16-30
2022,CA02,140106408,WAL-M trust,2020-05-14 03:23:50.375000,2020.0,2960627861.0,2020-04-10 00:00:00,2020-04-21 00:00:00,2020-04-11 00:00:00,CA10,13875.904,16-30
2023,U001,0200789896,RIVER  llc,2020-05-10 01:39:37,2020.0,1930765682.0,2020-04-08 00:00:00,2020-04-23 00:00:00,2020-04-08 00:00:00,NAA8,19532.43,16-30
2024,U001,0200974851,RESTA associates,2020-04-04 22:28:43.687500,2020.0,1930646122.0,2020-03-12 00:00:00,2020-04-01 00:00:00,2020-03-12 00:00:00,NAD1,2247.82,0-15
2025,CA02,0140106181,THE  ,2020-07-08 17:27:57.500000,2020.0,2960631522.0,2020-05-01 00:00:00,2020-05-11 00:00:00,2020-05-01 00:00:00,CA10,13417.131000000001,46-60
2026,U001,0200769623,WAL-MAR foundation,2020-04-27 09:04:43.125000,2020.0,1930713413.0,2020-03-28 00:00:00,2020-04-12 00:00:00,2020-03-28 00:00:00,NAH4,1991.84,16-30
2027,U001,0200759878,SA ,2020-04-19 09:33:55.410156250,2020.0,1930732795.0,2020-04-04 00:00:00,2020-04-19 00:00:00,2020-04-04 00:00:00,NAH4,13135.6,0-15
2028,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2029,U001,0200726979,BJ'S  corp,2020-04-17 04:47:53.937500,2020.0,1930706294.0,2020-03-27 00:00:00,2020-04-11 00:00:00,2020-03-27 00:00:00,NAA8,221.26,0-15
2030,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2031,U001,0200769623,WAL-MAR systems,2020-05-15 10:51:57.250000,2020.0,1930778468.0,2020-04-12 00:00:00,2020-04-27 00:00:00,2020-04-12 00:00:00,NAH4,28464.61,16-30
2032,U001,0200769623,WAL-MAR systems,2020-06-03 12:53:23,2020.0,1930844182.0,2020-05-01 00:00:00,2020-05-16 00:00:00,2020-05-01 00:00:00,NAH4,11307.78,16-30
2033,U001,200769623,WAL-MAR systems,2020-04-24 04:36:19.875000,2020.0,1930681379.0,2020-03-22 00:00:00,2020-04-06 00:00:00,2020-03-22 00:00:00,NAH4,33729.82,16-30
2034,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2035,U001,0200555117,BURR associates,2020-03-29 10:08:52.593750,2020.0,1930622149.0,2020-03-09 00:00:00,2020-03-24 00:00:00,2020-03-09 00:00:00,NAA8,83401.91,0-15
2036,U001,0200769623,WAL-MAR trust,2020-05-08 12:35:12.625000,2020.0,1930745490.0,2020-04-06 00:00:00,2020-04-21 00:00:00,2020-04-06 00:00:00,NAH4,122.57,16-30
2037,U001,0200769623,WAL-MAR associates,2020-04-29 12:16:05.062500,2020.0,1930747607.0,2020-04-04 00:00:00,2020-04-19 00:00:00,2020-04-04 00:00:00,NAH4,21570.36,0-15
2038,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2039,U001,0200744019,TARG ,2020-04-17 12:56:40,2020.0,1930716241.0,2020-03-30 00:00:00,2020-04-14 00:00:00,2020-03-30 00:00:00,NAA8,34606.55,0-15
2040,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2041,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2042,U001,0200769623,WAL-MAR corporation,2020-05-20 07:27:21.250000,2020.0,1930801525.0,2020-04-19 00:00:00,2020-05-04 00:00:00,2020-04-19 00:00:00,NAH4,28255.35,16-30
2043,U001,0200769623,WAL-MAR systems,2020-05-26 04:20:57.750000,2020.0,1930827027.0,2020-04-27 00:00:00,2020-05-12 00:00:00,2020-04-27 00:00:00,NAH4,661.11,0-15
2044,U001,0200769623,WAL-MAR systems,2020-04-12 15:43:42.875000,2020.0,1930624629.0,2020-03-11 00:00:00,2020-03-26 00:00:00,2020-03-11 00:00:00,NAH4,5021.84,16-30
2045,U001,0200799367,MCL co,2020-05-01 10:52:31.414062500,2020.0,1930778476.0,2020-04-15 00:00:00,2020-04-30 00:00:00,2020-04-15 00:00:00,NAA8,29234.42,0-15
2046,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2047,U001,0200764795,SYSCO  corporation,2020-04-05 07:55:32.968750,2020.0,1930642165.0,2020-03-12 00:00:00,2020-04-01 00:00:00,2020-03-12 00:00:00,NAD1,1478.44,0-15
2048,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2049,U001,0200724999,GILSTE in,2020-04-17 03:42:57.625000,2020.0,1930729941.0,2020-04-01 00:00:00,2020-04-11 00:00:00,2020-04-01 00:00:00,NA10,44226.65,0-15
2050,U001,0200726979,BJ'S  associates,2020-03-21 04:29:44.593750,2020.0,1930593012.0,2020-03-03 00:00:00,2020-03-18 00:00:00,2020-03-03 00:00:00,NAA8,370.02,0-15
2051,U001,0200744019,TARG ,2020-05-17 17:56:08.937500,2020.0,1930823965.0,2020-04-25 00:00:00,2020-05-10 00:00:00,2020-04-25 00:00:00,NAA8,8937.24,0-15
2052,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2053,U001,0200769623,WAL-MAR associates,2020-04-09 08:53:26.687500,2020.0,1930652199.0,2020-03-15 00:00:00,2020-03-30 00:00:00,2020-03-15 00:00:00,NAH4,14165.84,0-15
2054,U001,0200769623,WAL-MAR llc,2020-04-23 06:47:30.750000,2020.0,1930662046.0,2020-03-19 00:00:00,2020-04-03 00:00:00,2020-03-19 00:00:00,NAH4,3270.04,16-30
2055,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2056,U001,0200920735,ALBERT corp,2020-04-16 05:14:29.281250,2020.0,1930722962.0,2020-03-31 00:00:00,2020-04-15 00:00:00,2020-03-31 00:00:00,NAA8,25447.97,0-15
2057,U001,0200737918,W LEE  trust,2020-04-29 15:37:44.125000,2020.0,1930740192.0,2020-04-04 00:00:00,2020-04-19 00:00:00,2020-04-04 00:00:00,NAA8,2678.19,0-15
2058,U001,0200779906,BOZZU in,2020-04-20 14:32:37.910156250,2020.0,1930751608.0,2020-04-05 00:00:00,2020-04-20 00:00:00,2020-04-05 00:00:00,NAA8,87537.97,0-15
2059,U001,0200726979,BJ'S  systems,2020-03-29 06:17:19.664062500,2020.0,1930647269.0,2020-03-13 00:00:00,2020-03-28 00:00:00,2020-03-13 00:00:00,NAA8,19272.02,0-15
2060,U001,0200752302,KROGER ,2020-05-04 04:17:11.414062500,2020.0,1930795650.0,2020-04-18 00:00:00,2020-05-03 00:00:00,2020-04-18 00:00:00,NAA8,34470.88,0-15
2061,U001,0200769556,SHAM foundation,2020-04-30 17:37:47.718750,2020.0,1930783150.0,2020-04-15 00:00:00,2020-04-30 00:00:00,2020-04-15 00:00:00,NAA8,14714.74,0-15
2062,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2063,U001,0200769623,WAL-MAR corp,2020-04-28 05:27:36,2020.0,1930691757.0,2020-03-24 00:00:00,2020-04-08 00:00:00,2020-03-24 00:00:00,NAH4,14248.66,16-30
2064,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2065,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2066,CA02,0140104440,SO in,2020-05-23 20:04:40.750000,2020.0,2960630695.0,2020-04-28 00:00:00,2020-05-10 00:00:00,2020-04-30 00:00:00,CA10,30345.020999999997,0-15
2067,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2068,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2069,U001,0200769623,WAL-MAR co,2020-04-27 21:16:12.500000,2020.0,1930714529.0,2020-03-30 00:00:00,2020-04-14 00:00:00,2020-03-30 00:00:00,NAH4,50734.86,0-15
2070,U001,0200769623,WAL-MAR llc,2020-05-27 03:28:56.375000,2020.0,1930829681.0,2020-04-27 00:00:00,2020-05-12 00:00:00,2020-04-27 00:00:00,NAH4,1914.75,16-30
2071,U001,0200020431,DEC co,2020-03-08 10:12:48.617187500,2020.0,1930617737.0,2020-03-07 00:00:00,2020-03-08 00:00:00,2020-03-01 00:00:00,NAM1,10195.04,0-15
2072,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2073,U001,0200707822,PUBLI foundation,2020-04-27 21:09:56.265625,2020.0,1930779962.0,2020-04-12 00:00:00,2020-04-27 00:00:00,2020-04-12 00:00:00,NAA8,34819.51,0-15
2074,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2075,U001,0200800406,CARGILL  associates,2020-04-05 02:26:10.125000,2020.0,1930670682.0,2020-03-20 00:00:00,2020-03-30 00:00:00,2020-03-20 00:00:00,NA10,84138.75,0-15
2076,U001,0200763489,GENERAL trust,2020-05-29 16:24:06.875000,2020.0,1930666662.0,2020-03-19 00:00:00,2020-05-23 00:00:00,2020-03-19 00:00:00,NAGD,2630.56,0-15
2077,U001,0200769623,WAL-MAR co,2020-06-02 16:44:48.500000,2020.0,1930849052.0,2020-05-02 00:00:00,2020-05-17 00:00:00,2020-05-02 00:00:00,NAH4,853.31,16-30
2078,U001,0200418007,AM us,2020-05-06 06:44:52.625000,2020.0,1930789930.0,2020-04-16 00:00:00,2020-05-01 00:00:00,2020-04-16 00:00:00,NAA8,8957.0,0-15
2079,U001,0200704858,WAKE in,2020-04-06 16:28:30.531250,2020.0,1930670841.0,2020-03-19 00:00:00,2020-04-03 00:00:00,2020-03-19 00:00:00,NAA8,35866.25,0-15
2080,U001,0200704858,WAKE associates,2020-03-28 01:15:19.093750,2020.0,1930624141.0,2020-03-09 00:00:00,2020-03-24 00:00:00,2020-03-09 00:00:00,NAA8,113608.68,0-15
2081,U001,0200519201,KROGE trust,2020-05-03 13:04:54.093750,2020.0,1930781338.0,2020-04-15 00:00:00,2020-04-30 00:00:00,2020-04-15 00:00:00,NAA8,3189.63,0-15
2082,U001,0200915438,GROC us,2020-05-01 07:32:06.968750,2020.0,1930768851.0,2020-04-14 00:00:00,2020-04-29 00:00:00,2020-04-14 00:00:00,NAA8,13148.0,0-15
2083,U001,0100031704,DELHAIZE corp,2020-05-09 22:04:57.140625,2020.0,1930812554.0,2020-04-22 00:00:00,2020-05-07 00:00:00,2020-04-22 00:00:00,NAA8,143738.28,0-15
2084,U001,200936373,SUPE in,2020-05-19 03:13:25.051757812,2020.0,1930851970.0,2020-05-04 00:00:00,2020-05-19 00:00:00,2020-05-04 00:00:00,NAA8,113067.19,0-15
2085,U001,CCU013,KRAFT F corporation,2020-04-17 05:17:52.750000,2020.0,1930626187.0,2020-03-09 00:00:00,2020-03-09 00:00:00,2020-03-09 00:00:00,NAX2,13275.37,31-45
2086,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2087,CA02,0140104440,SO ,2020-05-01 20:31:38,2020.0,2960627486.0,2020-04-13 00:00:00,2020-04-25 00:00:00,2020-04-15 00:00:00,CA10,3340.9249999999997,0-15
2088,U001,0200769623,WAL-MAR ,2020-04-07 06:32:38.250000,2020.0,1930647429.0,2020-03-13 00:00:00,2020-03-28 00:00:00,2020-03-13 00:00:00,NAH4,23175.51,0-15
2089,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2090,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2091,U001,0200769623,WAL-MAR ,2020-05-30 02:39:54.812500,2020.0,1930860204.0,2020-05-06 00:00:00,2020-05-21 00:00:00,2020-05-06 00:00:00,NAH4,85841.02,0-15
2092,U001,0200759878,SA us,2020-05-12 00:54:04.277099609,2020.0,1930829447.0,2020-04-27 00:00:00,2020-05-12 00:00:00,2020-04-27 00:00:00,NAH4,13102.73,0-15
2093,U001,0200769623,WAL-MAR corp,2020-04-20 05:24:14.125000,2020.0,1930676516.0,2020-03-20 00:00:00,2020-04-04 00:00:00,2020-03-20 00:00:00,NAH4,18172.02,16-30
2094,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2095,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2096,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2097,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2098,CA02,0140105785,SHOPPE systems,2020-04-28 23:25:29.843750,2020.0,2960628910.0,2020-04-14 00:00:00,2020-04-25 00:00:00,2020-04-15 00:00:00,CA10,73294.82999999999,0-15
2099,U001,0200762950,HAR trust,2020-04-29 07:46:37.691406250,2020.0,1930785580.0,2020-04-14 00:00:00,2020-04-29 00:00:00,2020-04-14 00:00:00,NAA8,16751.8,0-15
2100,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2101,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2102,U001,0200152991,JET ,2020-04-04 08:31:50.390625,2020.0,1930667015.0,2020-03-18 00:00:00,2020-04-02 00:00:00,2020-03-18 00:00:00,NAA8,147.74,0-15
2103,U001,0200744019,TARG ,2020-05-16 14:25:00.390625,2020.0,1930832507.0,2020-04-29 00:00:00,2020-05-14 00:00:00,2020-04-29 00:00:00,NAA8,3573.19,0-15
2104,U001,0200769623,WAL-MAR in,2020-04-08 15:44:15.750000,2020.0,1930623728.0,2020-03-10 00:00:00,2020-03-25 00:00:00,2020-03-10 00:00:00,NAH4,63745.22,0-15
2105,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2106,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2107,U001,0200726979,BJ'S  associates,2020-03-19 05:11:02.437500,2020.0,1930584422.0,2020-03-01 00:00:00,2020-03-16 00:00:00,2020-03-01 00:00:00,NAA8,267.02,0-15
2108,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2109,CA02,140106408,WAL-M corp,2020-05-19 22:16:51.750000,2020.0,2960629257.0,2020-04-18 00:00:00,2020-04-29 00:00:00,2020-04-19 00:00:00,CA10,65450.55299999999,16-30
2110,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2111,CA02,0140106408,WAL-M associates,2020-04-21 18:11:50.375000,2020.0,2960622736.0,2020-03-20 00:00:00,2020-03-30 00:00:00,2020-03-20 00:00:00,CA10,2189.25,16-30
2112,U001,200771157,WEIS corp,2020-04-28 13:18:10.750000,2020.0,1930684206.0,2020-03-21 00:00:00,2020-04-05 00:00:00,2020-03-21 00:00:00,NAA8,132665.21,16-30
2113,U001,0200729290,KROGER systems,2020-05-11 06:54:39.875000,2020.0,1930816111.0,2020-04-23 00:00:00,2020-05-08 00:00:00,2020-04-23 00:00:00,NAA8,12290.6,0-15
2114,U001,0200418007,AM us,2020-06-12 07:58:46.263671875,2020.0,1930763605.0,2020-04-08 00:00:00,2020-06-12 00:00:00,2020-04-08 00:00:00,NAGD,2032.44,0-15
2115,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2116,U001,0200769623,WAL-MAR associates,2020-03-31 16:29:11.812500,2020.0,1930610860.0,2020-03-06 00:00:00,2020-03-21 00:00:00,2020-03-06 00:00:00,NAH4,30961.44,0-15
2117,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2118,U001,0200803720,DEC ,2020-05-14 01:19:39.593750,2020.0,1930819346.0,2020-04-23 00:00:00,2020-05-09 00:00:00,2020-04-16 00:00:00,NAM4,420.24,0-15
2119,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2120,U001,0200780383,MEIJ corp,2020-04-02 11:21:22.320312500,2020.0,1930670311.0,2020-03-18 00:00:00,2020-04-02 00:00:00,2020-03-18 00:00:00,NAA8,32585.28,0-15
2121,U001,0200900212,CASEY in,2020-05-08 20:11:24.812500,2020.0,1930788661.0,2020-04-15 00:00:00,2020-04-30 00:00:00,2020-04-15 00:00:00,NAA8,10259.25,0-15
2122,U001,0200743123,KROGER foundation,2020-03-29 09:20:34.601562500,2020.0,1930648213.0,2020-03-13 00:00:00,2020-03-28 00:00:00,2020-03-13 00:00:00,NAA8,12982.73,0-15
2123,U001,0200772670,ASSOCIAT foundation,2020-04-23 21:25:02.578125,2020.0,1930760439.0,2020-04-07 00:00:00,2020-04-22 00:00:00,2020-04-07 00:00:00,NAU5,9302.66,0-15
2124,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2125,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2126,U001,0200307138,UTZ Q corp,2020-05-17 00:17:37.515625,2020.0,1930781278.0,2020-04-15 00:00:00,2020-05-15 00:00:00,2020-04-15 00:00:00,NAD5,58506.0,0-15
2127,CA02,0140104429,COSTCO us,2020-03-31 10:09:07.562500,2020.0,2960616597.0,2020-03-09 00:00:00,2020-03-26 00:00:00,2020-03-16 00:00:00,CA10,23679.487999999998,0-15
2128,U001,0200769623,WAL-MAR ,2020-04-11 00:00:38.375000,2020.0,1930660902.0,2020-03-18 00:00:00,2020-04-02 00:00:00,2020-03-18 00:00:00,NAH4,21700.78,0-15
2129,U001,0200881076,ALBERT llc,2020-05-05 04:30:11.866210938,2020.0,1930805985.0,2020-04-20 00:00:00,2020-05-05 00:00:00,2020-04-20 00:00:00,NAA8,33137.35,0-15
2130,U001,200769623,WAL-MAR trust,2020-06-08 18:58:38.375000,2020.0,1930855472.0,2020-05-05 00:00:00,2020-05-20 00:00:00,2020-05-05 00:00:00,NAH4,4299.63,16-30
2131,U001,0200769623,WAL-MAR in,2020-04-07 15:50:22.375000,2020.0,1930621071.0,2020-03-09 00:00:00,2020-03-24 00:00:00,2020-03-09 00:00:00,NAH4,47807.12,0-15
2132,U001,0200759878,SA in,2020-04-23 19:17:02.632812500,2020.0,1930761497.0,2020-04-08 00:00:00,2020-04-23 00:00:00,2020-04-08 00:00:00,NAH4,15005.29,0-15
2133,U001,0200792293,UNIFIE systems,2020-05-02 02:52:03.625000,2020.0,1930775552.0,2020-04-10 00:00:00,2020-04-25 00:00:00,2020-04-10 00:00:00,NAA8,24206.42,0-15
2134,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2135,U001,0200729942,SA associates,2020-04-19 05:11:49.546875,2020.0,1930743409.0,2020-04-03 00:00:00,2020-04-18 00:00:00,2020-04-03 00:00:00,NAA8,13175.3,0-15
2136,CA02,0140105785,SHOPPE us,2020-04-08 02:44:41.062500,2020.0,2960623731.0,2020-03-24 00:00:00,2020-04-04 00:00:00,2020-03-25 00:00:00,CA10,70304.07999999999,0-15
2137,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2138,U001,0200759878,SA corporation,2020-04-30 11:41:17.457031250,2020.0,1930786483.0,2020-04-15 00:00:00,2020-04-30 00:00:00,2020-04-15 00:00:00,NAH4,23066.77,0-15
2139,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2140,U001,0200769623,WAL-MAR foundation,2020-04-29 07:33:38.625000,2020.0,1930711264.0,2020-03-29 00:00:00,2020-04-13 00:00:00,2020-03-29 00:00:00,NAH4,15301.64,16-30
2141,U001,0200769623,WAL-MAR systems,2020-05-26 04:11:13.125000,2020.0,1930799238.0,2020-04-19 00:00:00,2020-05-04 00:00:00,2020-04-19 00:00:00,NAH4,3228.13,16-30
2142,U001,0100031704,DELHAIZE associates,2020-05-22 16:48:11.781250,2020.0,1930857360.0,2020-05-06 00:00:00,2020-05-21 00:00:00,2020-05-06 00:00:00,NAA8,4115.82,0-15
2143,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2144,U001,0200769623,WAL-MAR associates,2020-03-30 10:14:09.750000,2020.0,1930619357.0,2020-03-07 00:00:00,2020-03-22 00:00:00,2020-03-07 00:00:00,NAH4,36018.2,0-15
2145,U001,0200337148,COAS corporation,2020-04-06 07:34:59.843750,2020.0,1930670412.0,2020-03-18 00:00:00,2020-04-02 00:00:00,2020-03-18 00:00:00,NAA8,9062.47,0-15
2146,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2147,U001,0200769623,WAL-MAR co,2020-05-09 22:11:16.625000,2020.0,1930759929.0,2020-04-08 00:00:00,2020-04-23 00:00:00,2020-04-08 00:00:00,NAH4,1763.63,16-30
2148,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2149,U001,0200769623,WAL-MAR corporation,2020-04-30 02:31:14.375000,2020.0,1930723640.0,2020-03-30 00:00:00,2020-04-14 00:00:00,2020-03-30 00:00:00,NAH4,26402.47,16-30
2150,U013,0100046487,PAPA JOH corporation,2020-04-28 22:27:25.375000,2020.0,1991841417.0,2020-03-23 00:00:00,2020-04-17 00:00:00,2020-03-23 00:00:00,NA25,16008.2,0-15
2151,U001,0200759878,SA corporation,2020-04-14 00:18:45.756347656,2020.0,1930703340.0,2020-03-30 00:00:00,2020-04-14 00:00:00,2020-03-30 00:00:00,NAH4,23036.74,0-15
2152,U001,0200772670,ASSOCIAT ,2020-03-29 14:09:05.234375,2020.0,1930651317.0,2020-03-13 00:00:00,2020-03-28 00:00:00,2020-03-13 00:00:00,NAU5,30687.8,0-15
2153,U001,0100031704,DELHAIZE trust,2020-04-11 21:22:06.171875,2020.0,1930708207.0,2020-03-26 00:00:00,2020-04-10 00:00:00,2020-03-26 00:00:00,NAA8,80226.66,0-15
2154,U001,0200772670,ASSOCIAT us,2020-03-28 14:08:35.570312500,2020.0,1930648114.0,2020-03-13 00:00:00,2020-03-28 00:00:00,2020-03-13 00:00:00,NAU5,3304.6,0-15
2155,U001,0200769623,WAL-MAR corporation,2020-04-24 01:47:15.250000,2020.0,1930703945.0,2020-03-26 00:00:00,2020-04-10 00:00:00,2020-03-26 00:00:00,NAH4,44416.21,0-15
2156,U001,0200742521,GLA associates,2020-04-24 18:25:13.046875,2020.0,1930768576.0,2020-04-09 00:00:00,2020-04-24 00:00:00,2020-04-09 00:00:00,NAA8,13574.4,0-15
2157,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2158,U001,0200769623,WAL-MAR in,2020-04-29 03:02:57.500000,2020.0,1930716619.0,2020-03-29 00:00:00,2020-04-13 00:00:00,2020-03-29 00:00:00,NAH4,10301.78,16-30
2159,U001,0200762301,C&S WH co,2020-05-20 07:58:27.587890625,2020.0,1930862410.0,2020-05-05 00:00:00,2020-05-20 00:00:00,2020-05-05 00:00:00,NAC6,10052.49,0-15
2160,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2161,U001,0200744019,TARG in,2020-05-20 18:16:53.750000,2020.0,1930651117.0,2020-03-14 00:00:00,2020-05-18 00:00:00,2020-03-14 00:00:00,NAGD,17581.76,0-15
2162,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2163,CA02,0140104409,LOB corp,2020-03-12 06:55:37.035156250,2020.0,2960617947.0,2020-03-02 00:00:00,2020-03-12 00:00:00,2020-03-02 00:00:00,CA10,46847.85,0-15
2164,U001,0200728270,HEI foundation,2020-05-08 13:20:50.875000,2020.0,1930782731.0,2020-04-14 00:00:00,2020-04-29 00:00:00,2020-04-14 00:00:00,NAA8,4000.25,0-15
2165,U001,200494102,MCCA co,2020-04-22 01:47:38.750000,2020.0,1930730206.0,2020-03-30 00:00:00,2020-04-15 00:00:00,2020-03-30 00:00:00,C106,72094.05,0-15
2166,U001,0200780383,MEIJ foundation,2020-05-12 07:11:13.312500,2020.0,1930813818.0,2020-04-21 00:00:00,2020-05-06 00:00:00,2020-04-21 00:00:00,NAA8,324.78,0-15
2167,U001,0200764795,SYSCO  systems,2020-04-26 02:51:40.765625,2020.0,1930672957.0,2020-03-24 00:00:00,2020-04-25 00:00:00,2020-03-24 00:00:00,NA32,11860.48,0-15
2168,U001,0200726979,BJ'S  us,2020-05-14 05:40:04.570312500,2020.0,1930830185.0,2020-04-28 00:00:00,2020-05-13 00:00:00,2020-04-28 00:00:00,NAA8,321.53,0-15
2169,U001,0200744019,TARG ,2020-05-27 07:54:56.875000,2020.0,1930879720.0,2020-05-08 00:00:00,2020-05-23 00:00:00,2020-05-08 00:00:00,NAA8,24848.73,0-15
2170,CA02,0140106408,WAL-M in,2020-04-20 15:12:08.375000,2020.0,2960622224.0,2020-03-21 00:00:00,2020-03-31 00:00:00,2020-03-21 00:00:00,CA10,53209.16299999999,16-30
2171,CA02,0140106408,WAL-M in,2020-05-04 13:17:47.125000,2020.0,2960625549.0,2020-04-02 00:00:00,2020-04-12 00:00:00,2020-04-02 00:00:00,CA10,1173.1299999999999,16-30
2172,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2173,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2174,U001,0200769623,WAL-MAR systems,2020-04-09 05:14:45.125000,2020.0,1930620236.0,2020-03-07 00:00:00,2020-03-22 00:00:00,2020-03-07 00:00:00,NAH4,471.56,16-30
2175,U001,0200744019,TARG co,2020-05-19 10:07:46.539062500,2020.0,1930851168.0,2020-05-03 00:00:00,2020-05-18 00:00:00,2020-05-03 00:00:00,NAA8,96.4,0-15
2176,CA02,0140104429,COSTCO systems,2020-03-26 07:18:25.843750,2020.0,2960617463.0,2020-03-02 00:00:00,2020-03-21 00:00:00,2020-03-11 00:00:00,CA10,33827.84299999999,0-15
2177,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
2178,CA02,0140104225,SAVE-ON- llc,2020-05-18 02:28:30.214843750,2020.0,2960631149.0,2020-04-30 00:00:00,2020-05-18 00:00:00,2020-05-08 00:00:00,CA10,92704.416,0-15
2179,U001,0200236583,REQU us,2020-04-24 06:22:44.875000,2020.0,1930692583.0,2020-04-01 00:00:00,2020-04-11 00:00:00,2020-04-01 00:00:00,NA10,34756.88,0-15
2180,U001,0200769623,WAL-MAR trust,2020-04-10 16:16:49.625000,2020.0,1930624012.0,2020-03-09 00:00:00,2020-03-24 00:00:00,2020-03-09 00:00:00,NAH4,57581.17,16-30
2181,U001,0200769623,WAL-MAR in,2020-04-06 22:01:14.375000,2020.0,1930604683.0,2020-03-06 00:00:00,2020-03-21 00:00:00,2020-03-06 00:00:00,NAH4,17035.25,16-30
2182,U001,0200706844,WINC us,2020-05-10 12:46:39.625000,2020.0,1930731719.0,2020-04-02 00:00:00,2020-04-17 00:00:00,2020-04-02 00:00:00,NAA8,35291.89,16-30
2183,U001,0200769623,WAL-MAR ,2020-05-14 11:05:48.500000,2020.0,1930798988.0,2020-04-17 00:00:00,2020-05-02 00:00:00,2020-04-17 00:00:00,NAH4,471.56,0-15
2184,U001,0200772670,ASSOCIAT foundation,2020-04-22 22:15:01.468750,2020.0,1930752782.0,2020-04-06 00:00:00,2020-04-21 00:00:00,2020-04-06 00:00:00,NAU5,1981.76,0-15
2185,CA02,0140104285,BUY- ,2020-04-12 03:44:53.687500,2020.0,2960621333.0,2020-03-16 00:00:00,2020-04-04 00:00:00,2020-03-25 00:00:00,CA10,1244.271,0-15
2186,U001,0200769623,WAL-MAR trust,2020-04-15 17:08:17.875000,2020.0,1930642287.0,2020-03-13 00:00:00,2020-03-28 00:00:00,2020-03-13 00:00:00,NAH4,2173.16,16-30
2187,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
